0,278040835,-3.130684374e-03,2.893974073e-02,-3.588833380e-03
0,278040847,-3.130684374e-03,2.893974073e-02,-3.588833380e-03
0,278040857,-3.130684374e-03,2.893974073e-02,-3.588833380e-03
0,278040867,-3.130684374e-03,2.893974073e-02,-3.588833380e-03
0,278040877,-2.519819187e-03,6.948592141e-03,-7.254024968e-03
0,278040887,-4.963280167e-03,6.337726954e-03,-7.254024968e-03
0,278040897,-4.963280167e-03,6.948592141e-03,-6.643159315e-03
0,278040907,-4.352414981e-03,1.244637929e-02,-6.032294128e-03
0,278040917,-4.352414981e-03,1.733330078e-02,-5.421428941e-03
0,278040927,-3.130684374e-03,2.099849284e-02,-2.367102774e-03
0,278040937,-2.519819187e-03,2.222022414e-02,7.635815564e-05
0,278040947,-3.130684374e-03,2.160935849e-02,6.872233935e-04
0,278040957,-3.741549561e-03,2.099849284e-02,-1.756237587e-03
0,278040967,-3.130684374e-03,2.466368489e-02,-2.977967961e-03
0,278040977,-2.519819187e-03,2.832887508e-02,-4.199698567e-03
0,278040987,-1.908953884e-03,2.710714564e-02,-7.864889689e-03
0,278040997,-1.298088697e-03,2.588541433e-02,-9.697485715e-03
0,278041007,-1.298088697e-03,2.649627998e-02,-9.086620063e-03
0,278041017,-7.635815564e-05,2.649627998e-02,-6.032294128e-03
0,278041027,1.145372284e-03,2.649627998e-02,-2.367102774e-03
0,278041037,1.145372284e-03,2.405281924e-02,6.872233935e-04
0,278041047,-7.635815564e-05,2.038762718e-02,2.519819187e-03
0,278041057,-1.908953884e-03,1.855503209e-02,3.741549561e-03
0,278041067,-5.574145354e-03,1.794416644e-02,5.574145354e-03
0,278041077,-9.239336476e-03,1.550070569e-02,6.185010541e-03
0,278041087,-1.351539325e-02,1.305724494e-02,4.352414981e-03
0,278041097,-1.656972058e-02,1.366810966e-02,3.741549561e-03
0,278041109,-1.718058437e-02,1.550070569e-02,2.519819187e-03
0,278041119,-1.779145002e-02,1.733330078e-02,-5.345070967e-04
0,278041129,-1.534798928e-02,1.672243699e-02,-3.588833380e-03
0,278041139,-1.351539325e-02,1.488984004e-02,-5.421428941e-03
0,278041149,-8.017606102e-03,1.672243699e-02,-6.032294128e-03
0,278041159,-1.908953884e-03,2.344195358e-02,-5.421428941e-03
0,278041169,5.421428941e-03,3.199406713e-02,-4.199698567e-03
0,278041179,9.697485715e-03,3.627012298e-02,-4.810563754e-03
0,278041189,1.214094646e-02,3.810271993e-02,-4.810563754e-03
0,278041199,1.397354249e-02,3.627012298e-02,-4.199698567e-03
0,278041209,1.397354249e-02,3.260493279e-02,-3.588833380e-03
0,278041219,1.091921609e-02,2.588541433e-02,-2.977967961e-03
0,278041229,5.421428941e-03,2.222022414e-02,-2.977967961e-03
0,278041239,5.345070967e-04,2.344195358e-02,-2.367102774e-03
0,278041249,-4.963280167e-03,2.832887508e-02,2.519819187e-03
