5,285144978,-5.811068535e+00,6.298344612e+00,4.767870426e+00
5,285144988,-5.841688633e+00,6.256078720e+00,4.786064625e+00
5,285144998,-5.872304440e+00,6.213652134e+00,4.803820610e+00
5,285145008,-5.902954102e+00,6.171056271e+00,4.821142197e+00
5,285145018,-5.933612823e+00,6.128293514e+00,4.838028908e+00
5,285145028,-5.875021935e+00,6.001551151e+00,5.063173771e+00
5,285145038,-5.703909874e+00,5.896910667e+00,5.372346401e+00
5,285145048,-5.420735836e+00,5.846823692e+00,5.709688663e+00
5,285145058,-5.077526093e+00,5.863260746e+00,6.000933170e+00
5,285145068,-4.748127937e+00,5.929103374e+00,6.202523708e+00
5,285145078,-4.516867161e+00,6.014911175e+00,6.291975975e+00
5,285145088,-4.351360798e+00,6.068797588e+00,6.356541634e+00
5,285145098,-4.248938560e+00,6.057248592e+00,6.436343670e+00
5,285145108,-4.212002754e+00,5.962055206e+00,6.548529148e+00
5,285145118,-4.231570721e+00,5.797070980e+00,6.682672501e+00
5,285145128,-4.288068295e+00,5.591835022e+00,6.820127964e+00
5,285145138,-4.367548466e+00,5.372987270e+00,6.944483757e+00
5,285145148,-4.463581562e+00,5.160963535e+00,7.043519974e+00
5,285145158,-4.581898212e+00,4.974871159e+00,7.101209641e+00
5,285145168,-4.692598343e+00,4.826384068e+00,7.131324768e+00
5,285145178,-4.747816086e+00,4.704821587e+00,7.175878048e+00
5,285145188,-4.746088028e+00,4.595440388e+00,7.247544289e+00
5,285145198,-4.716205597e+00,4.485788345e+00,7.335218906e+00
5,285145208,-4.690408707e+00,4.365945339e+00,7.423536301e+00
5,285145218,-4.685726166e+00,4.227971554e+00,7.505901337e+00
5,285145228,-4.711236954e+00,4.062592983e+00,7.580888748e+00
5,285145238,-4.751792908e+00,3.891515970e+00,7.645056725e+00
5,285145248,-4.801607609e+00,3.730754375e+00,7.693918705e+00
5,285145261,-4.853604317e+00,3.579848766e+00,7.732884407e+00
5,285145271,-4.903120995e+00,3.440796852e+00,7.764704704e+00
5,285145281,-4.952653885e+00,3.312680483e+00,7.788946152e+00
5,285145291,-5.006352425e+00,3.193078279e+00,7.804552555e+00
5,285145301,-5.062352657e+00,3.080415726e+00,7.813704491e+00
5,285145311,-5.122472763e+00,2.975612879e+00,7.815137386e+00
5,285145321,-5.186385632e+00,2.882064819e+00,7.808035851e+00
5,285145331,-5.257240772e+00,2.799927711e+00,7.790517330e+00
5,285145341,-5.328905582e+00,2.738209486e+00,7.763716698e+00
5,285145351,-5.395021439e+00,2.702834129e+00,7.730379105e+00
5,285145361,-5.451785564e+00,2.695800304e+00,7.692921162e+00
5,285145371,-5.491883278e+00,2.714907885e+00,7.657598495e+00
5,285145381,-5.508221149e+00,2.754657984e+00,7.631621838e+00
5,285145391,-5.487445831e+00,2.804519892e+00,7.628429413e+00
5,285145401,-5.446989059e+00,2.853150845e+00,7.639385223e+00
5,285145411,-5.393267632e+00,2.892702103e+00,7.662585735e+00
